epoch,epoch,time,learning_rate,total,data,pde,bc,val_mse,val_rel_l2,val_pde
33,33,55.11955261230469,0.001,0.007446014167120059,0.00538849774748087,0.002057404963610073,1.1136579658455048e-07,0.00014153575466480106,0.05835459567606449,"tensor(24.6909, device='cuda:0')"
34,34,56.11859345436096,0.001,0.009537514081845682,0.007456162323554357,0.0020812246715649963,1.2703452180555058e-07,0.0001842266137828119,0.06223008409142494,"tensor(22.5029, device='cuda:0')"
35,35,57.11742949485779,0.001,0.008528564466784398,0.006420442834496498,0.0021080093846345942,1.12226756717367e-07,0.00017684665363049135,0.06837032362818718,"tensor(28.3601, device='cuda:0')"
36,36,58.11770057678223,0.001,0.007906389608979224,0.005769769040246804,0.002136507739002506,1.1279226773316016e-07,0.00016269840125460178,0.0639804694801569,"tensor(27.9916, device='cuda:0')"
37,37,59.132394313812256,0.001,0.008228831024219592,0.006082732789218425,0.0021459859097376468,1.122756818479805e-07,0.00013096987822791561,0.05546622909605503,"tensor(24.9830, device='cuda:0')"
38,38,60.14055371284485,0.001,0.008437091919283072,0.0063933607190847395,0.0020436157705262304,1.1551352703994174e-07,0.00011581731814658269,0.05198714882135391,"tensor(26.2012, device='cuda:0')"
39,39,61.72109413146973,0.001,0.006934534913549821,0.0049028334828714526,0.0020315857293705148,1.1563597439590012e-07,0.00011304700456093997,0.05150303244590759,"tensor(23.9172, device='cuda:0')"
40,40,63.35887026786804,0.001,0.007238599254439274,0.0051934990411003435,0.002044990200859805,1.0997774637644398e-07,0.00011924788122996688,0.053001344203948975,"tensor(26.0706, device='cuda:0')"
41,41,64.41553783416748,0.001,0.007043983414769172,0.0049967698752880095,0.002047105715610087,1.0780187030453211e-07,0.00011980721683357842,0.05295082367956638,"tensor(25.6658, device='cuda:0')"
42,42,65.49237942695618,0.001,0.006326305369536082,0.004309209886317452,0.0020169839107741913,1.1152473196792319e-07,0.00011380522846593522,0.0509528424590826,"tensor(24.3088, device='cuda:0')"
43,43,67.26472401618958,0.001,0.006381235489000877,0.004341186551998059,0.0020399361460780104,1.1278905892216547e-07,0.00010980451770592481,0.04970470443367958,"tensor(24.4432, device='cuda:0')"
44,44,68.97546553611755,0.001,0.00598478801548481,0.003978136942411462,0.0020065445142487684,1.0658963086977262e-07,0.0001381010515615344,0.05575942620635033,"tensor(23.2058, device='cuda:0')"
45,45,70.08240509033203,0.001,0.00714089705919226,0.005183286437143882,0.0019575045133630436,1.0616337722998044e-07,0.0001088162352971267,0.05033283494412899,"tensor(24.8039, device='cuda:0')"
46,46,71.19421553611755,0.001,0.006313085773338874,0.004372863719860713,0.0019401183817535639,1.0369131283975245e-07,0.00010777076749945991,0.051056310534477234,"tensor(25.2643, device='cuda:0')"
47,47,72.33757638931274,0.001,0.005591140314936638,0.003703962918370962,0.0018870744931822022,1.0292177231955671e-07,0.00010598185326671228,0.048946211114525795,"tensor(26.2567, device='cuda:0')"
48,48,74.04120922088623,0.001,0.00548420666406552,0.0036165677942335606,0.001867538030880193,1.0096689256518706e-07,9.506954665994272e-05,0.0455750934779644,"tensor(24.5870, device='cuda:0')"
49,49,75.84396028518677,0.001,0.006006091460585594,0.004132250618810455,0.00187373924224327,1.0163611487238692e-07,8.78329410625156e-05,0.045430999249219894,"tensor(25.0975, device='cuda:0')"
50,50,78.26956009864807,0.001,0.006436283886432648,0.00455320809657375,0.0018829758822297056,9.994913009829058e-08,9.67547130130697e-05,0.046928007155656815,"tensor(23.7944, device='cuda:0')"
51,51,79.33227825164795,0.001,0.005989537667483091,0.004122336596871416,0.0018671032041311264,9.783996972601016e-08,9.808835602598265e-05,0.0467029195278883,"tensor(25.2092, device='cuda:0')"
52,52,80.39279866218567,0.001,0.005593926397462686,0.0037045616346100966,0.001889262767508626,1.019518203785689e-07,9.525698987999931e-05,0.04471956752240658,"tensor(24.4921, device='cuda:0')"
53,53,82.04248929023743,0.001,0.005757520472009977,0.0038694236582765976,0.0018879949115216733,1.0193415770724339e-07,0.00012981049076188356,0.056825632229447365,"tensor(26.9524, device='cuda:0')"
54,54,83.11656045913696,0.001,0.005904207564890384,0.00402263494518896,0.0018814718894039591,1.0074957638532094e-07,0.00010313373422832228,0.04670508950948715,"tensor(23.6847, device='cuda:0')"
55,55,84.18946886062622,0.001,0.006645526302357515,0.004783584037795663,0.0018618448249374828,9.753138977922997e-08,0.00013146655692253262,0.0537058562040329,"tensor(23.1235, device='cuda:0')"
56,56,85.25776648521423,0.001,0.006955945740143458,0.005088513794665535,0.0018673325966422757,9.936803972247314e-08,0.00010001514601754025,0.04590753838419914,"tensor(24.6026, device='cuda:0')"
57,57,86.3123869895935,0.001,0.005650729065140089,0.0038119497243314982,0.0018386810707549254,9.828024047919825e-08,9.573138959240168e-05,0.04576592892408371,"tensor(26.1369, device='cuda:0')"
58,58,87.28759503364563,0.001,0.005932290200144052,0.004097771318629384,0.0018344242203359802,9.472244570929433e-08,9.931057502399199e-05,0.046980997547507286,"tensor(24.3678, device='cuda:0')"
59,59,88.26499152183533,0.001,0.006945403199642897,0.005129481588179867,0.0018158224566529194,9.912522287436332e-08,0.00010471454515936784,0.04754708707332611,"tensor(25.0098, device='cuda:0')"
60,60,89.24088907241821,0.001,0.006512929002443949,0.00469188637410601,0.001820944381567339,9.828948156117198e-08,0.0001150107455032412,0.05087908357381821,"tensor(24.0493, device='cuda:0')"
61,61,90.22579383850098,0.001,0.006942014240970214,0.005078547478963931,0.0018633651779964566,1.0162030198065016e-07,0.00010008050230680965,0.04603526555001736,"tensor(25.0102, device='cuda:0')"
62,62,91.20113825798035,0.001,0.006132655280331771,0.0042633642287304005,0.0018691925099119544,9.857488360391168e-08,0.00010410953473183326,0.04782307147979736,"tensor(25.9366, device='cuda:0')"
63,63,92.18859577178955,0.001,0.005926430659989516,0.00408054175786674,0.0018457906863962612,9.823367150829653e-08,9.512198084848933e-05,0.04530494846403599,"tensor(25.8139, device='cuda:0')"
64,64,93.16945815086365,0.001,0.0052675434077779455,0.0034319307810316483,0.00183551375909398,9.879114581205309e-08,9.785052316146903e-05,0.046378739178180695,"tensor(23.2720, device='cuda:0')"
65,65,94.14372944831848,0.001,0.005723034093777338,0.0038967900133381286,0.0018261497685064872,9.441150676063141e-08,0.00011328739128657617,0.0524781197309494,"tensor(25.0748, device='cuda:0')"
66,66,95.17631769180298,0.001,0.005427661382903655,0.0036282467811057967,0.0017993168517326315,9.77440492988535e-08,9.171440615318716e-05,0.044821418821811676,"tensor(24.2568, device='cuda:0')"
67,67,96.22268843650818,0.001,0.00514452929298083,0.0033673717950781184,0.001777064831306537,9.272917225189304e-08,8.694821008248255e-05,0.04286031983792782,"tensor(24.8141, device='cuda:0')"
68,68,97.82666897773743,0.001,0.004688454077889522,0.002941960406800111,0.0017464029835537076,9.068054159418655e-08,8.625412374385633e-05,0.04214465245604515,"tensor(24.9124, device='cuda:0')"
69,69,99.5346839427948,0.001,0.004627375087390344,0.002891669934615493,0.0017356160019213955,8.91985716104197e-08,8.89643379196059e-05,0.04466325789690018,"tensor(24.2658, device='cuda:0')"
70,70,100.59985613822937,0.001,0.004775009335329135,0.003031890389199058,0.0017430253326892852,9.359570517138612e-08,0.00010238030154141597,0.045317817479372025,"tensor(23.9624, device='cuda:0')"
71,71,101.66705274581909,0.001,0.005414673654983441,0.003639192941288153,0.0017753921061133345,8.860305982238969e-08,0.00023627687914995477,0.07695190608501434,"tensor(29.4060, device='cuda:0')"
72,72,102.76321911811829,0.001,0.008168294932693243,0.0063455020853628715,0.0018226972315460443,9.553930150711191e-08,9.630502972868271e-05,0.0467358622699976,"tensor(25.4705, device='cuda:0')"
73,73,103.87160444259644,0.001,0.0054881789721548556,0.0036741187640776237,0.0018139616974319022,9.852312246039219e-08,9.786967711988837e-05,0.04571374133229256,"tensor(24.3543, device='cuda:0')"
74,74,104.97357964515686,0.001,0.005050683176765839,0.003202195605263114,0.001848395331762731,9.218752268225217e-08,9.896168921841308e-05,0.045028893277049065,"tensor(23.9591, device='cuda:0')"
75,75,106.09267544746399,0.001,0.004875228181481362,0.003063678756977121,0.0018114553143580754,9.411942822149892e-08,0.00010662704517017119,0.04800666682422161,"tensor(23.4148, device='cuda:0')"
76,76,107.16384029388428,0.001,0.0056787988170981405,0.0038772945292294024,0.0018014103484650453,9.39288867130017e-08,8.420503945671953e-05,0.04357970133423805,"tensor(25.4545, device='cuda:0')"
77,77,108.23170399665833,0.001,0.005151682843764623,0.0033441991390039524,0.0018073888262733818,9.486764014354776e-08,0.00010199199095950462,0.04506983421742916,"tensor(23.6711, device='cuda:0')"
78,78,109.29259037971497,0.001,0.006361660702774922,0.004584660039593776,0.0017769109302510817,8.97334118121762e-08,0.00013675975787919015,0.05860619992017746,"tensor(26.6931, device='cuda:0')"
79,79,111.13432145118713,0.001,0.00619168138752381,0.004438830415407816,0.0017527597956359386,9.1181478959849e-08,0.00010895329251070507,0.04764725640416145,"tensor(23.2360, device='cuda:0')"
80,80,112.22455477714539,0.001,0.005344564250359933,0.003614854160696268,0.00172961694188416,9.313445872294324e-08,8.701363913132809e-05,0.04275785945355892,"tensor(24.1777, device='cuda:0')"
81,81,113.30183601379395,0.001,0.004938210174441337,0.0032158345139274994,0.0017222849962611993,9.065026963147224e-08,0.00011556115350686014,0.05253598280251026,"tensor(25.5957, device='cuda:0')"
82,82,114.38929343223572,0.001,0.005497288486609856,0.0037628307938575743,0.00173436738550663,9.034746900245713e-08,0.00010308084165444598,0.04774888604879379,"tensor(26.4746, device='cuda:0')"
83,83,115.48942756652832,0.001,0.004826093309869369,0.003074999883150061,0.001751004415564239,8.908396390931254e-08,9.138485984294675e-05,0.04264004901051521,"tensor(23.9683, device='cuda:0')"
84,84,116.55719017982483,0.001,0.005040744350602229,0.0033361248516788084,0.001704531783858935,8.783520826227686e-08,9.139737449004315e-05,0.044168708845973015,"tensor(24.3052, device='cuda:0')"
85,85,117.61931371688843,0.001,0.005384021749099095,0.003697394160553813,0.0016865385929122566,8.897674443157181e-08,9.387870522914454e-05,0.044348035007715225,"tensor(24.0638, device='cuda:0')"
86,86,118.6738018989563,0.001,0.004832044430077076,0.0031630630294481915,0.0016688935148219267,8.789485737755361e-08,8.442630496574566e-05,0.04213610850274563,"tensor(25.1594, device='cuda:0')"
87,87,120.2164192199707,0.001,0.004781041573733091,0.0031143042258918287,0.001666651099609832,8.633850020108487e-08,9.332453191746026e-05,0.04470011405646801,"tensor(23.7126, device='cuda:0')"
88,88,121.19802498817444,0.001,0.004563701897859573,0.0029106529895216227,0.0016529626523454984,8.629620632897665e-08,9.560411854181439e-05,0.04491579346358776,"tensor(24.0145, device='cuda:0')"
89,89,122.16965317726135,0.001,0.004724288467938701,0.003083022745947043,0.0016411807776118318,8.500698408890154e-08,9.108801168622449e-05,0.04398888908326626,"tensor(24.7811, device='cuda:0')"
90,90,123.14845943450928,0.001,0.0043072040192782875,0.002667683751011888,0.0016394369148959717,8.333335964986569e-08,9.113388296100311e-05,0.04478946328163147,"tensor(24.8630, device='cuda:0')"
91,91,124.13993620872498,0.001,0.0044798171147704124,0.002829594180608789,0.0016501340316608549,8.895793257579498e-08,8.64258108776994e-05,0.042624667286872864,"tensor(25.0966, device='cuda:0')"
92,92,125.10929727554321,0.001,0.0048826662513117,0.0032022022797415653,0.0016803792289768655,8.474620187826076e-08,9.656819747760892e-05,0.04707547277212143,"tensor(26.1897, device='cuda:0')"
93,93,126.08890271186829,0.001,0.005386430149277051,0.0037100277996311585,0.001676311910462876,9.045081365381218e-08,0.00010577260400168598,0.04952908121049404,"tensor(25.2036, device='cuda:0')"
94,94,127.06779932975769,0.001,0.005676710481444995,0.003918555021906893,0.0017580653851230939,9.008647244475773e-08,0.00012340740431682207,0.057535381987690926,"tensor(26.9898, device='cuda:0')"
95,95,128.0912938117981,0.001,0.005528391556193431,0.003788383010153969,0.0017399221270655593,8.64346543968016e-08,8.798324051895179e-05,0.04382205381989479,"tensor(26.1635, device='cuda:0')"
96,96,129.11720371246338,0.001,0.0043010206737866,0.0026183811016380785,0.0016825523615504304,8.723313319099664e-08,8.839459042064846e-05,0.04213770665228367,"tensor(24.5520, device='cuda:0')"
97,97,130.1428771018982,0.001,0.004248179448768497,0.002589304108793537,0.0016587890839825073,8.615190504694207e-08,0.00010004828072851524,0.04832380451261997,"tensor(25.4971, device='cuda:0')"
98,98,131.1982500553131,0.001,0.005499043532957633,0.0038443588030834994,0.0016546014153088133,8.329723920989332e-08,9.138437962974422e-05,0.04527667537331581,"tensor(24.8724, device='cuda:0')"
99,99,132.26845407485962,0.0001,0.005744423189510902,0.004115129370863239,0.0016292032630493244,9.07156888274585e-08,8.561474169255234e-05,0.04133374243974686,"tensor(24.8301, device='cuda:0')"
100,100,133.90797638893127,0.0001,0.004426439370339115,0.002836330281570554,0.0015900272720803818,8.178435588016934e-08,8.370454088435508e-05,0.041475944221019745,"tensor(24.4373, device='cuda:0')"
101,101,134.9789423942566,0.0001,0.003648101445287466,0.0021144793601706622,0.0015335357359920938,8.637156507044589e-08,8.328807234647684e-05,0.04093143716454506,"tensor(24.1149, device='cuda:0')"
102,102,136.6360218524933,0.0001,0.0034891715583701926,0.0019478261005133391,0.001541256229393184,8.92495075769754e-08,8.219127266784199e-05,0.04055461846292019,"tensor(24.5506, device='cuda:0')"
103,103,138.43315601348877,0.0001,0.003417938311273853,0.0018769567599520088,0.0015408939914777875,8.754086119703667e-08,8.040955435717478e-05,0.0398135669529438,"tensor(24.3052, device='cuda:0')"
104,104,140.20053124427795,0.0001,0.0033948699943721294,0.0018601415834079186,0.0015346416272222995,8.680083283252315e-08,8.004556366358884e-05,0.03990001790225506,"tensor(24.5898, device='cuda:0')"
105,105,141.31612586975098,0.0001,0.003318236023187637,0.001795909491678079,0.001522244179310898,8.236290559201128e-08,7.95818014012184e-05,0.03967482037842274,"tensor(24.5504, device='cuda:0')"
106,106,142.97024607658386,0.0001,0.0033362091674158973,0.0018171020861094196,0.001519023332123955,8.376423797547735e-08,8.044604328460991e-05,0.0399081539362669,"tensor(24.7138, device='cuda:0')"
107,107,144.84296321868896,0.0001,0.003182939471056064,0.0016733378016700348,0.0015095204658185442,8.12321407768953e-08,8.031579636735842e-05,0.039895109832286835,"tensor(24.7709, device='cuda:0')"
108,108,145.91102266311646,0.0001,0.003194176902373632,0.0016622619004920125,0.0015318308413649598,8.411399032108116e-08,7.993570761755109e-05,0.03971611335873604,"tensor(24.8809, device='cuda:0')"
109,109,146.97105312347412,0.0001,0.0031402054863671463,0.0016236314860483012,0.0015164898009970783,8.424152847889369e-08,8.054121281020343e-05,0.040046947076916695,"tensor(25.1367, device='cuda:0')"
110,110,148.0323486328125,0.0001,0.003107555878038208,0.0015978715072075525,0.0015096019177387157,8.247621868425389e-08,7.984887997736223e-05,0.0397941991686821,"tensor(24.8980, device='cuda:0')"
111,111,149.09410500526428,0.0001,0.003147312020882964,0.0016127810270215074,0.0015344442334026098,8.672281429274638e-08,8.057483137235977e-05,0.04015536047518253,"tensor(25.1443, device='cuda:0')"
112,112,150.15788388252258,0.0001,0.0031003624045600493,0.001578107049378256,0.0015221732202917338,8.210804149181664e-08,7.896354145486839e-05,0.03959662839770317,"tensor(25.0335, device='cuda:0')"
113,113,151.79192757606506,0.0001,0.0030553502961993217,0.0015386306370298068,0.0015166372526437045,8.24293474958419e-08,7.94727893662639e-05,0.039660390466451645,"tensor(25.1830, device='cuda:0')"
114,114,152.7816686630249,0.0001,0.0030234873450050753,0.0015123338360960284,0.0015110710713391502,8.24554684678939e-08,7.941829244373366e-05,0.03955439291894436,"tensor(25.1681, device='cuda:0')"
115,115,154.29316687583923,0.0001,0.00302514658930401,0.0015076011574516694,0.0015174642593289414,8.115898945485848e-08,7.943978926050477e-05,0.0396780539304018,"tensor(25.1906, device='cuda:0')"
116,116,155.26663732528687,0.0001,0.002999028128882249,0.0014933332412814101,0.0015056135831400751,8.126940258534887e-08,7.93301769590471e-05,0.03960599564015865,"tensor(25.2434, device='cuda:0')"
117,117,156.23926258087158,0.0001,0.0029662637195239463,0.00146856892388314,0.0014976151675606768,7.962902988841354e-08,7.943604214233346e-05,0.03972670063376427,"tensor(25.2972, device='cuda:0')"
118,118,157.21330451965332,0.0001,0.0029979978532840806,0.0014856208271036544,0.0015122960166384777,8.103124666073805e-08,7.994487168616615e-05,0.039782581850886345,"tensor(25.3696, device='cuda:0')"
119,119,158.1879940032959,0.0001,0.002981931592027346,0.0014726249578719337,0.0015092260437086225,8.061889360533314e-08,7.884747537900694e-05,0.0394807793200016,"tensor(25.2657, device='cuda:0')"
120,120,159.701673746109,0.0001,0.002943925668175022,0.001436467880072693,0.0015073774460082252,8.033436671439631e-08,7.991023448994383e-05,0.0398991946130991,"tensor(25.4119, device='cuda:0')"
121,121,160.727392911911,0.0001,0.0029568164764593044,0.0014443446959679326,0.0015123892730722825,8.255215438642457e-08,7.93081235315185e-05,0.03975273668766022,"tensor(25.3548, device='cuda:0')"
122,122,161.76754450798035,0.0001,0.0029458840377628802,0.001428901442947487,0.0015168984886258841,8.408397510114204e-08,7.918482515378855e-05,0.039630383253097534,"tensor(25.4088, device='cuda:0')"
123,123,162.81795454025269,0.0001,0.0028942052119721967,0.0013999022155379256,0.0014942241522173086,7.883577808343034e-08,7.92511782492511e-05,0.03954600542783737,"tensor(25.3464, device='cuda:0')"
124,124,163.86027574539185,0.0001,0.0029196673228094974,0.001425680386212965,0.0014939057951172193,8.110767026892063e-08,7.906174141680822e-05,0.03940318152308464,"tensor(25.3318, device='cuda:0')"
125,125,165.61654829978943,0.0001,0.002947498764842749,0.0014341032054896155,0.0015133126250778635,8.29462370196173e-08,7.857125092414208e-05,0.03928643651306629,"tensor(25.4194, device='cuda:0')"
126,126,167.37153482437134,0.0001,0.0028691495613505443,0.0013839755595351259,0.0014850955844546358,7.847727706196869e-08,7.839308091206476e-05,0.0392127875238657,"tensor(25.4891, device='cuda:0')"
127,127,169.01995754241943,0.0001,0.0029056824278086424,0.0014113991443688672,0.00149420367864271,7.960954728029415e-08,7.87851786299143e-05,0.039288464933633804,"tensor(25.4554, device='cuda:0')"
128,128,170.08723735809326,0.0001,0.0028928599786013365,0.0013965247897431254,0.0014962559876342614,7.922591341487835e-08,7.900690616224892e-05,0.03955872170627117,"tensor(25.5169, device='cuda:0')"
129,129,171.1508595943451,0.0001,0.0028799455457677444,0.0013806549366563558,0.0014992085052654147,8.211913069544607e-08,7.853484567021951e-05,0.0391959622502327,"tensor(25.5768, device='cuda:0')"
130,130,172.8024582862854,0.0001,0.0028815082274377345,0.0013748361418644587,0.0015065883829568822,8.370002907061765e-08,7.794912380632013e-05,0.03900032676756382,"tensor(25.5744, device='cuda:0')"
131,131,174.4460301399231,0.0001,0.0028996862936764957,0.0013903193331013123,0.001509286370128393,8.058611958479863e-08,7.906271639512852e-05,0.039494479075074196,"tensor(25.6327, device='cuda:0')"
132,132,175.5235402584076,0.0001,0.0028480298817157744,0.001357594970613718,0.001490355795249343,7.907638301200374e-08,7.880441262386739e-05,0.03943667747080326,"tensor(25.5983, device='cuda:0')"
133,133,177.37568593025208,0.0001,0.0028397997996459407,0.0013425724658494194,0.0014971458120271563,8.156737862918817e-08,7.867828026064672e-05,0.03929979167878628,"tensor(25.7226, device='cuda:0')"
134,134,178.44385242462158,0.0001,0.0028311526558051506,0.0013386324125652512,0.0014924407781412203,7.939799028614894e-08,7.895151065895334e-05,0.03954160958528519,"tensor(25.7417, device='cuda:0')"
135,135,179.50585412979126,0.0001,0.002811031493668755,0.001327667625931402,0.001483285667685171,7.824114594730721e-08,7.930438368930481e-05,0.039570990949869156,"tensor(25.7054, device='cuda:0')"
136,136,180.5692503452301,0.0001,0.002818509889766574,0.001324193055431048,0.0014942351185406248,8.172560465406302e-08,7.834173084120266e-05,0.039309898391366005,"tensor(25.7773, device='cuda:0')"
137,137,181.63454151153564,0.0001,0.002820846081400911,0.0013345554859067004,0.0014862107113003732,7.993029290294847e-08,7.842554987291805e-05,0.03935151733458042,"tensor(25.7831, device='cuda:0')"
138,138,182.6949872970581,0.0001,0.0028031350889553626,0.0013186313522358735,0.0014844254590570926,7.832454732200252e-08,7.854681098251604e-05,0.03926007077097893,"tensor(25.7627, device='cuda:0')"
139,139,183.75765013694763,0.0001,0.0028388497574875753,0.0013420806887249153,0.001496685373907288,8.371613991660828e-08,7.808731243130751e-05,0.03903405927121639,"tensor(25.6763, device='cuda:0')"
140,140,184.80718779563904,0.0001,0.002851042632634441,0.0013587541800613204,0.0014922083588317036,8.010955857192433e-08,7.86432865425013e-05,0.039347708225250244,"tensor(25.7938, device='cuda:0')"
141,141,185.785418510437,0.0001,0.0027978037328769763,0.0013214807957410812,0.0014762453502044082,7.757953023694123e-08,7.919219206087291e-05,0.03952242061495781,"tensor(25.8126, device='cuda:0')"
142,142,186.75731372833252,0.0001,0.002797369131197532,0.0013043249569212397,0.0014929628930985927,8.125626465016466e-08,7.847256711102091e-05,0.03924964554607868,"tensor(25.9422, device='cuda:0')"
143,143,187.74876260757446,0.0001,0.002768001627797882,0.0012831471938018998,0.0014847753414263328,7.911837087704044e-08,7.87845128797926e-05,0.03943663090467453,"tensor(25.8276, device='cuda:0')"
144,144,188.73780012130737,0.0001,0.0027676036736617488,0.0012839600909501313,0.001483562394666175,8.118720889645677e-08,7.832967094145715e-05,0.03917030245065689,"tensor(25.8993, device='cuda:0')"
